Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM - PRUDENCIAL;51011;80484;b1;2;8;SAO PAULO;SP;12/2023;7.500.819;0;2.718.232;-243.279;39.946;133.738;10.149.455;-5.892.303;-404.378;0;0;-1.398.604;-7.695.285;2.454.171;150.502;465.305;-635.132;-845.655;-234.174;49.755;633.469;-1.133.428;-1.549.358;904.813;13.634;918.447;-59.398;-88.260;770.789;0
BANCO COOPERATIVO SICREDI S.A.;1181521;BCO COOPERATIVO SICREDI - PRUDENCIAL;;80745;b1;2;11;PORTO ALEGRE;RS;12/2023;4.431.055;0;3.737.536;-28.203;55.344;205.051;8.400.783;-6.541.266;-948.339;0;0;2.550;-7.487.055;913.728;46.031;2.636;-60.496;-840.365;-56.931;6.091;263.306;-267.218;-906.947;6.781;-272;6.509;61.478;-6.434;61.554;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL - PRUDENCIAL;30173;80154;b1;1;8;PORTO ALEGRE;RS;12/2023;4.588.630;1.690;2.816.309;153.603;60.261;647.306;8.267.800;-4.732.522;-438.757;-1.204;0;-219.409;-5.391.893;2.875.906;127.313;372.101;-1.099.468;-837.662;-175.065;526.186;178.783;-1.413.981;-2.321.792;554.114;54.072;608.186;-50.752;-126.619;430.815;0
BANCO CITIBANK S.A.;33479023;CITIBANK - PRUDENCIAL;30403;80192;b1;3;8;SAO PAULO;SP;12/2023;740.836;4.612;4.758.333;212.437;805.297;1.090.069;7.611.584;-5.103.439;-1.065.973;-4.197;0;-48.835;-6.222.445;1.389.139;592.974;25.010;-633.180;-775.825;-171.278;118.197;1.118.373;-231.593;42.679;1.431.817;73.672;1.505.490;-376.472;-80.244;1.048.774;0
BANCO PAN S.A.;59285411;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2023;6.170.768;0;326.886;-114.048;832;184.235;6.568.673;-2.687.331;-46.682;0;0;-882.136;-3.616.149;2.952.524;211.463;313.595;-455.308;-1.865.465;-253.700;54.680;452.142;-994.442;-2.537.035;415.489;-4.822;410.667;-58.013;0;352.654;0
BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;2038232;BANCOOB - PRUDENCIAL;51750;80879;b1;2;11;BRASILIA;DF;12/2023;2.421.408;0;4.023.865;2.483;2.960;92.598;6.543.315;-5.827.304;-173.969;0;0;-38.342;-6.039.616;503.699;153.279;51;-121.260;-150.884;-59.397;157.567;317.369;-322.508;-25.782;477.916;-435;477.481;-142.766;-13.942;320.773;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER - PRUDENCIAL;30379;80185;n1;3;14;SAO PAULO;SP;12/2023;5.725.408;0;220.727;0;0;0;5.946.135;-701.713;0;0;0;-1.503.326;-2.205.039;3.741.095;52.986;371.937;-119.511;-143.997;-331.319;23.368;522.120;-2.020.953;-1.645.367;2.095.728;-7.106;2.088.622;-818.107;-10.596;1.259.920;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;12/2023;5.053.177;140.448;139.160;0;0;0;5.332.784;-3.260.470;0;-109.599;0;-1.202.322;-4.572.390;760.394;10.090;169.146;-188.330;-393.388;-106.383;69.887;770.358;-1.226.166;-894.786;-134.392;-99.748;-234.140;195.866;0;-38.274;0
BANCO DAYCOVAL S.A.;62232889;BCO DAYCOVAL S.A - PRUDENCIAL;51987;81744;b1;2;8;SAO PAULO;SP;12/2023;3.620.795;0;1.460.300;-4.900;96.365;55.858;5.228.418;-3.120.733;-282.161;0;0;-696.161;-4.099.055;1.129.362;154.370;85.334;-392.929;-624.505;-127.247;150.923;854.728;-287.274;-186.601;942.762;-11.286;931.476;-194.072;-94.338;643.066;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;52120;82475;n2;2;15;RIO DE JANEIRO;RJ;12/2023;0;0;5.000.371;-139.928;661;51.240;4.912.345;-3.130.103;-12.652;0;0;0;-3.142.756;1.769.589;2.222.000;541.245;-858.330;-2.259.295;-259.889;26.769;158.394;-131.902;-561.009;1.208.580;708;1.209.289;-204.193;-636.184;368.912;0
BANCO XP S.A.;33264668;XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;52120;82475;b1;2;8;RIO DE JANEIRO;RJ;12/2023;1.339.399;0;2.843.050;482.907;173.403;52.405;4.891.164;-4.728.731;-33.678;0;0;-143.022;-4.905.431;-14.267;415.655;6.589;-73.373;-340.122;-57.240;101.852;220.147;-469.514;-196.006;-210.273;0;-210.273;175.141;-25.574;-60.706;0
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE - PRUDENCIAL;20107;80116;b1;3;8;SAO PAULO;SP;12/2023;107.273;0;3.510.208;-15.153;393.351;768.528;4.764.207;-1.870.986;-1.719.256;0;0;15.614;-3.574.628;1.189.579;585.762;1.821;-475.345;-213.112;-107.533;191.752;264.100;-78.240;169.205;1.358.784;7.292;1.366.076;-95.754;-17.627;1.252.695;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;;81593;b1;1;8;FORTALEZA;CE;12/2023;1.601.098;0;2.669.035;-49.444;33.131;11.185;4.265.004;-910.038;-1.346.297;0;0;-347.487;-2.603.822;1.661.182;1.677.229;60.320;-1.397.595;-1.067.947;-268.272;0;1.820.612;-726.859;97.488;1.758.670;6.313;1.764.983;-514.249;-71.217;1.179.517;0
BANCO BMG S.A.;61186680;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;12/2023;3.356.125;0;781.202;52.325;22.188;0;4.211.840;-2.259.951;-37.755;0;0;-310.165;-2.607.872;1.603.968;57.866;45.981;-160.591;-1.012.412;-72.111;217.295;290.665;-850.652;-1.483.958;120.010;650;120.660;141.439;-66.048;196.051;0
SAFRA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;45437547;SAFRA - PRUDENCIAL;10083;80109;n1;2;14;SAO PAULO;SP;12/2023;2.216.301;0;1.495.943;49.784;0;0;3.762.028;-2.907.778;0;0;0;-354.067;-3.261.845;500.183;21.663;79.530;-143.347;-327.522;-48.766;0;128.627;-229.626;-519.442;-19.259;0;-19.259;32.256;0;12.997;0
BRB - BANCO DE BRASILIA S.A.;208;BRB - PRUDENCIAL;31976;80288;b1;1;8;BRASILIA;DF;12/2023;2.995.747;0;735.703;0;2.593;27.648;3.761.691;-2.184.550;-12.151;0;0;-392.653;-2.589.355;1.172.336;57.190;85.397;-592.226;-481.633;-86.083;122.051;65.032;-155.607;-985.878;186.458;-30.910;155.548;34.473;-27.281;162.741;0
BANCO ITAÚ CONSIGNADO S.A.;33885724;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;12/2023;3.436.724;0;171.675;0;0;0;3.608.399;-2.034.138;0;0;0;-563.657;-2.597.796;1.010.604;44;0;-26.725;-289.826;-72.569;1.629;129.637;-858.262;-1.116.073;-105.469;-584;-106.053;51.361;-8.580;-63.272;0
BANCO VOLKSWAGEN S.A.;59109165;VOLKSWAGEN - PRUDENCIAL;;80202;b2;3;8;SAO PAULO;SP;12/2023;3.168.149;15.500;128.839;85.440;0;0;3.397.928;-2.151.284;-201.301;-11.494;0;-483.985;-2.848.064;549.863;0;119.310;-5.791;-229.512;-81.098;31.153;272.921;-542.591;-435.608;114.255;-17.082;97.173;-126.840;0;-29.667;0
BANCO C6 S.A.;31872495;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;12/2023;1.658.176;0;1.466.154;-134.623;133.074;41.581;3.164.361;-2.138.436;-24.454;0;0;-997.315;-3.160.205;4.156;537.146;59.958;-413.683;-630.342;-120.996;213.182;155.456;-504.460;-703.739;-699.583;-2.450;-702.033;517.593;-104.731;-289.171;0
BANCO INTER S.A.;416968;INTER - PRUDENCIAL;51884;80996;b1;2;8;BELO HORIZONTE;MG;12/2023;2.101.650;0;1.097.895;-101.820;29.056;0;3.126.781;-1.517.734;-1.266;0;0;-972.543;-2.491.543;635.238;489.056;42.555;-293.113;-685.093;-115.977;74.107;225.798;-259.190;-521.858;113.380;5.146;118.526;51.580;0;170.105;0
BANCO ABC BRASIL S.A.;28195667;ABC-BRASIL - PRUDENCIAL;41856;80312;b1;3;8;SAO PAULO;SP;12/2023;1.290.396;0;1.427.168;285.304;25.698;0;3.028.565;-1.908.742;-515.856;0;0;-144.645;-2.569.243;459.322;153.206;13.385;-232.250;-165.108;-62.891;188.848;228.937;-50.055;74.072;533.394;3.523;536.917;59.513;-136.749;459.681;0
BANCO MASTER S/A;33923798;BANCO MASTER - PRUDENCIAL;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;12/2023;1.744.870;0;918.631;1.887;44.019;76.969;2.786.376;-1.983.804;0;0;0;-235.265;-2.219.069;567.308;33.905;9.371;-79.499;-611.432;-38.473;304.080;77.797;-89.855;-394.106;173.202;-1.819;171.383;78.064;-8.215;241.232;0
BANCO AGIBANK S.A.;10664513;AGIBANK - PRUDENCIAL;51956;83694;b1;2;2;CAMPINAS;SP;12/2023;2.494.323;0;236.417;-38.255;0;0;2.692.484;-1.037.899;0;0;0;-455.134;-1.493.033;1.199.451;10.881;58.129;-53.424;-967.707;-81.829;171.818;11.644;-57.945;-908.433;291.018;217;291.235;-8.726;0;282.509;0
BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;28127603;BANESTES - PRUDENCIAL;30159;80147;b1;1;8;VITORIA;ES;12/2023;789.476;0;1.794.433;0;0;35.685;2.619.593;-1.895.465;-3.220;0;0;-82.118;-1.980.802;638.791;49.189;97.221;-217.126;-189.875;-46.568;36.181;16.622;-92.841;-347.197;291.594;3.850;295.444;-56.477;-53.589;185.378;0
BANCO CSF S.A.;8357240;BCO CSF S.A. - PRUDENCIAL;;81610;b2;2;8;SAO PAULO;SP;12/2023;2.507.718;0;56.985;0;0;0;2.564.703;-234.840;0;0;0;-1.729.397;-1.964.237;600.466;507.742;317.370;-103.490;-633.215;-117.720;65.339;42.208;-605.641;-527.406;73.061;0;73.061;35.929;0;108.989;0
BANCO MERCANTIL DO BRASIL S.A.;17184037;MERCANTIL DO BRASIL - PRUDENCIAL;20152;80123;b1;2;8;BELO HORIZONTE;MG;12/2023;2.329.155;0;173.416;-19.173;27;1.258;2.484.684;-890.458;-1.037;0;0;-257.160;-1.148.655;1.336.029;36.845;117.621;-262.260;-455.924;-91.625;106.756;254.832;-748.854;-1.042.610;293.419;8.865;302.284;-27.420;-22.328;252.536;0
BANCO C6 CONSIGNADO S.A.;61348538;BANCO C6 - PRUDENCIAL;52072;84844;b1;2;8;SAO PAULO;SP;12/2023;2.330.511;0;51.906;-7.573;0;0;2.374.843;-1.328.834;-5.507;0;0;-193.813;-1.528.154;846.689;603;12.861;-25.240;-122.995;-59.202;0;36.205;-519.604;-677.372;169.317;3.847;173.164;-44.542;-1.193;127.429;0
BANCO BNP PARIBAS BRASIL S.A.;1522368;BNP PARIBAS - PRUDENCIAL;;80673;b1;3;8;SAO PAULO;SP;12/2023;612.265;0;1.558.798;-81.098;176.215;0;2.266.179;-1.191.155;-580.244;0;0;26.372;-1.745.028;521.152;293.052;804;-407.933;-310.876;-35.344;3.629;157.815;-339.268;-638.121;-116.969;175;-116.794;75.812;-7.166;-48.148;0
BANCO DA AMAZONIA S.A.;4902979;BCO DA AMAZONIA S.A. - PRUDENCIAL;;81249;b1;1;2;BELEM;PA;12/2023;1.088.920;0;1.054.874;0;3.016;0;2.146.810;-527.361;-819.539;0;0;-273.915;-1.620.814;525.996;267.252;124.299;-381.562;-184.562;-78.473;0;1.054.790;-354.049;447.693;973.689;90;973.779;-104.291;-90.262;779.226;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;;81555;b1;3;8;SAO PAULO;SP;12/2023;1.159.057;0;797.536;39.875;67.692;0;2.064.159;-610.286;-656.562;0;0;128.549;-1.138.299;925.860;68.325;1.498;-200.692;-225.951;-49.921;0;24.919;-60.893;-442.715;483.146;-76;483.070;-27.406;-50.421;405.242;0
BANCO ORIGINAL S.A.;92894922;ORIGINAL - PRUDENCIAL;51781;80903;b1;2;8;SAO PAULO;SP;12/2023;1.496.904;0;342.013;116.507;2.949;0;1.958.373;-1.160.303;-43.919;0;0;-1.277.765;-2.481.987;-523.613;172.199;17.541;-154.286;-624.185;-40.839;25.866;13.523;-186.243;-776.425;-1.300.038;661;-1.299.377;570.831;-22.734;-751.280;0
BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200;BOFA MERRILL LYNCH - PRUDENCIAL;51255;80556;b1;3;8;SAO PAULO;SP;12/2023;128.022;0;703.830;92.444;342.020;635.057;1.901.373;-737.631;-24.392;0;0;-88;-762.111;1.139.261;438.656;6.332;-399.879;-191.469;-71.297;0;24.320;-286.752;-480.089;659.172;-404;658.768;-144.498;0;514.271;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;;81407;b2;3;8;CURITIBA;PR;12/2023;1.632.936;50.491;68.775;48.606;0;0;1.800.807;-878.698;-409.085;-42.094;0;-491.399;-1.821.276;-20.468;3.459;137;-35.304;-68.074;-27.165;0;130.408;-30.727;-27.265;-47.734;-3.777;-51.511;90.403;-3.387;35.505;0
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE - PRUDENCIAL;30771;80219;b2;3;13;SAO PAULO;SP;12/2023;279.206;0;1.302.136;-12.252;29.161;0;1.598.251;-334.383;-930.901;0;0;5.118;-1.260.166;338.085;36.883;0;-144.909;-55.476;-21.578;-214.594;40.007;-27.000;-386.666;-48.581;-224;-48.805;85.862;0;37.057;0
LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2206577;ITAU - PRUDENCIAL;10069;80099;n1;2;14;SAO PAULO;SP;12/2023;1.590.401;0;1.818;0;0;0;1.592.219;-340.395;-749;0;0;-1.418.781;-1.759.925;-167.706;571.171;233.261;-8.125;-279.522;-113.107;0;150.302;-544.721;9.259;-158.448;-394;-158.842;62.956;-1.118;-97.004;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;BCO DO EST. DO PA S.A. - PRUDENCIAL;;81586;b1;1;8;BELEM;PA;12/2023;1.400.751;0;139.459;0;12.294;19.024;1.571.528;-562.689;-3.790;0;0;-157.941;-724.420;847.107;26.087;83.688;-337.660;-266.584;-56.581;0;24.304;-35.434;-562.180;284.927;-4.083;280.844;-88.180;-26.629;166.035;0
BANCO ALFA DE INVESTIMENTO S.A.;60770336;SAFRA - PRUDENCIAL;10083;80109;b2;2;13;SAO PAULO;SP;12/2023;206.257;0;1.318.890;-6.734;30.887;0;1.549.300;-1.333.197;-175.779;0;0;-15.693;-1.524.670;24.630;31.883;6.214;-68.692;-29.355;-7.976;50.189;98.511;-166.751;-85.977;-61.346;65;-61.282;61.369;-15.222;-15.135;0
BANCOSEGURO S.A.;10264663;PAGSEGURO - PRUDENCIAL;52182;84813;b1;2;8;SAO PAULO;SP;12/2023;1.459.730;0;82.967;-88.994;0;21.750;1.475.453;-1.159.067;0;0;0;-26.964;-1.186.031;289.422;27.800;0;-23.666;-42.644;-74.074;0;1.312;-136.971;-248.245;41.178;-39;41.138;-7.740;-20.902;12.497;0
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO - PRUDENCIAL;51444;80642;n1;2;14;SAO PAULO;SP;12/2023;1.455.688;0;11.191;5.447;0;0;1.472.326;-261.309;0;0;0;-914.858;-1.176.168;296.158;405.449;205.616;-44.103;-349.096;-84.107;4.753;37.835;-388.034;-211.687;84.471;-80;84.391;-13.717;-6.708;63.967;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO - PRUDENCIAL;10045;80075;n1;2;19;OSASCO;SP;12/2023;3.737;999.456;453.386;0;0;0;1.456.580;-427.932;0;-722.693;0;-4.926;-1.155.551;301.029;745;0;0;-4.446;-24.128;1.058;117.000;-23.374;66.856;367.885;-2.353;365.532;-109.659;0;255.873;0
BANCO MERCEDES-BENZ DO BRASIL S.A.;60814191;MERCEDES-BENZ - PRUDENCIAL;51262;80563;b2;3;8;SAO BERNARDO DO CAMPO;SP;12/2023;1.334.469;0;29.671;20.371;0;0;1.384.511;-655.475;-399.100;0;0;-50.618;-1.105.193;279.319;0;10.613;-51.131;-75.684;-16.701;10.664;35.790;-19.463;-105.912;173.406;-79.994;93.412;-36.476;0;56.936;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA S.A. CFI - PRUDENCIAL;52010;83632;n1;2;14;SAO PAULO;SP;12/2023;1.101.731;0;268.706;0;0;0;1.370.437;0;0;0;0;-221.840;-221.840;1.148.597;0;16.646;-59.418;-813.573;-64.342;0;199.332;-141.218;-862.572;286.025;-20;286.004;-95.897;-2.732;187.375;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;12/2023;1.009.943;0;300.006;0;0;2.707;1.312.656;-418.320;-20.389;0;0;-448.277;-886.986;425.670;129.532;37.233;-122.807;-228.046;-655;0;15.238;-67.585;-237.091;188.579;272;188.852;0;-12.487;176.364;-150.003
BANCO PINE S.A.;62144175;PINE - PRUDENCIAL;50304;80374;b1;2;8;SAO PAULO;SP;12/2023;727.642;0;472.148;47.705;45.398;0;1.292.894;-907.662;-12.076;0;0;27.831;-891.908;400.986;13.560;6.649;-56.151;-85.974;-15.910;4.081;13.656;-113.933;-234.023;166.963;1.592;168.556;-30.459;-30.656;107.441;0
BANCO BOCOM BBM S.A.;15114366;BOCOM - PRUDENCIAL;52003;84624;b1;3;8;SALVADOR;BA;12/2023;722.341;0;448.961;22.784;82.032;0;1.276.117;-1.645.042;-356.261;0;0;-23.619;-2.024.921;-748.804;54.730;24.938;-67.582;-52.865;-25.364;77.867;1.075.474;-57.579;1.029.619;280.815;528;281.342;-81.248;-56.260;143.834;0
BANCO MORGAN STANLEY S.A.;2801938;MORGAN STANLEY - PRUDENCIAL;51413;80628;b1;3;8;SAO PAULO;SP;12/2023;0;0;1.030.120;229.578;11.549;0;1.271.247;-576.876;-13.185;0;0;6.842;-583.219;688.029;240.840;0;-209.946;-103.535;-50.886;-206;2.225;-27.623;-149.131;538.898;0;538.898;-138.611;0;400.287;0
STONE INSTITUIÇÃO DE PAGAMENTO S.A.;16501555;STONE IP - PRUDENCIAL;;84686;n4;3;41;SAO PAULO;SP;12/2023;22;0;1.268.589;-6.352;0;0;1.262.259;-1.634.714;-113.104;0;0;-22.703;-1.770.521;-508.263;1.312.318;0;-759.625;-757.329;-263.172;-129.686;1.577.489;-296.129;683.867;175.604;-9.020;166.584;-66.737;0;99.846;0
BANCO CRÉDIT AGRICOLE BRASIL S.A.;75647891;CREDIT AGRICOLE - PRUDENCIAL;;80491;b1;3;8;SAO PAULO;SP;12/2023;48.714;0;423.737;71.614;716.457;0;1.260.521;-108.918;-298.717;0;0;0;-407.635;852.887;53.863;0;-51.689;-48.522;-22.898;0;54.770;-646.727;-661.204;191.683;-214;191.469;-24.140;-2.255;165.075;0
